product_name,product_price,Rate,Review,Summary,Sentiment
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Awesome,thankyou flipkart for deliverd fastly and correct date thankyou flipkart,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Must buy!,very good product fast delivery thank you flipkart,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Classy product,nice in budget,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Value-for-money,good product you can take ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,after two weeks of usage i am writing this review battery backup really awesome fast charging option also good really a very good purchase in this rate rs899,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Delightful,its amazing power bank this price design and performance is average i think it could have increased its price slightly but it does not have the feature of fast charging this is a big drawback but the product is amazing,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Brilliant,i am happy with this,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,the power bank is very good with high battery backup charge in 4hours but the delivery man is demanding extra money,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Wonderful,product is good nice power backupgood built quality,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good choice,good backup but cable not work after 15 days use i use alternate mobile charger,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Value-for-money,it is a awesome power bank in this range,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Highly recommended,good product fast delivery,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Awesome,full fast charging fast delivery have a good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,nice product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Nice product,soooooo gooood,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Delightful,good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,super,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Very Good,vary nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Must buy!,good productsbut i cant use it regularly,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,nice one just started using itwill give detailed opinion later,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Must buy!,nice product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific purchase,amazing,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Nice product,nice and low cost best productin mi,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Must buy!,excellent quality,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific,good powar bank,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,best and awasome product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Simply awesome,good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Simply awesome,awesome,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,its amazing,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,this product was very good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Fabulous!,amazing product thank you flipkart,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Simply awesome,very beautiful and nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific,very well product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,awesome product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Mind-blowing purchase,lovely product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Super!,super quality,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Mind-blowing purchase,good product and heavy body,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Best in the market!,awesome,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Delightful,high capacity power bank excellent performance,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,nice but go for 20000 mah ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,nice product gualiry is so good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,decent qualityexcellent work ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good choice,i am giving 4 star because the charging is too slow and weight of the power bank is too heavy but overall its good you can buy it without taking the issue of weight and charging speed,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Classy product,little bit late to recharge to power bank otherwise its amazing,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good quality product,nice looking and backup,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Just wow!,its best power bank,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,best power bank ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Simply awesome,highly recommended to all of you great product n awsm design,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Awesome,very satisfied,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good choice,it s the way you expect from xiaomi genuine and made in india,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific,good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Pretty good,nice 100 ok,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,it was awesome one of partner of the my mobile worth for money battery backup also superb,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Very Good,pros1 sturdy build quality2fast charging3good power backup4 type c portcons1very heavy as compared to other powerbanks2little costlygot it for 899rs,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Fabulous!,good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,bit heavy to carry it in purse power backup is good must have provided typec charger chord with it lil expensive but works well,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Just wow!,all is performance,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,best value,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,good product and nice finishing colour,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good choice,too good value for money nice product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,great deal at reasonable price thank you flipkart,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good quality product,its good one,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Classy product,nice power bank,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific purchase,works well gets fully charged in 78 hours easy to use will charge my mobile 56 times,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,good thanks filipkart,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Great product,backup is okmy mobile phone oppo f17 full chrg 2 timebut power bank full chrg in 6 hours by oppo vooc flash 33 wat fast chrgr,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,good features value for money over heat production and circuit protection is attractive awesome blinking technology for battery check,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,awesome,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Good choice,very good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Very Good,nice delivery is before expected daygood in conditionawesome design,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Brilliant,nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Nice product,good onehighly recommended,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Awesome,thanks flipkart for fastest deliveryloved this mi 3i 10000mah power bank,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,osm,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Excellent,first hand experience feels like a professional gadgetcompletely sealed aluminium casingrough paintedlittle bit of heating while charging the power bank and no heating while charging phone no need to press any button it automatically detects if phone is connectedfor charging power bank 1 micro usb 1 ctype port for charging phone 2 usb portsin the box 1 charging cable usb to micro usb user manual power bank ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Classy product,good product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,3,Does the job,really wonderful power bank fast charging,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Simply awesome,osm,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Fabulous!,gud,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Perfect product!,very good product and thanks for quick delivery,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Fabulous!,supper,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Wonderful,best power bank under 8hundredlove this producti using five months battery bekup is superb design and built is superb highly recommend ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Worth every penny,best in class ,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Pretty good,good,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Terrific,after using 1 week this powrbank is very good powerbackup 8990charging time only 4 hrs overall very good power bank,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,5,Highly recommended,nice,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,3,Decent product,nice product,positive
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ?ü?ê?????ü????????ü?ê?????ü???????ü?ê?????ü?????ˇ(Blue, Lithium Polymer)",1149,4,Worth the money,good powerbank,positive
